pu_month,pu_day,pu_year,pu_time,do_month,do_day,do_year,do_time,htp_am,htp_pm,trip_period,passenger_count,trip_distance,pu_loc_id,pu_taxi_zone,do_loc_id,do_taxi_zone,payment_type_readable,total_cost
01,01,2017,00:34,01,01,2017,01:00,0,0,Late Night,2,2.41,79,East Village,68,East Chelsea,Cash,17.3
01,01,2017,00:10,01,01,2017,00:21,0,0,Late Night,1,1.4,233,UN/Turtle Bay South,186,Penn Station/Madison Sq West,Cash,9.3
01,01,2017,00:37,01,01,2017,00:57,0,0,Late Night,1,4.9,234,Union Sq,262,Yorkville East,Credit card,23.75
01,01,2017,00:11,01,01,2017,00:14,0,0,Late Night,1,1.15,137,Kips Bay,229,Sutton Place/Turtle Bay North,Cash,6.3
01,01,2017,00:16,01,01,2017,00:28,0,0,Late Night,1,2.85,229,Sutton Place/Turtle Bay North,239,Upper West Side South,Credit card,15.36
01,01,2017,00:31,01,01,2017,00:41,0,0,Late Night,1,1.73,239,Upper West Side South,237,Upper East Side South,Credit card,9.8
01,01,2017,00:45,01,01,2017,00:50,0,0,Late Night,1,0.83,237,Upper East Side South,140,Lenox Hill East,Cash,6.3
01,01,2017,00:52,01,01,2017,01:08,0,0,Late Night,1,2.83,140,Lenox Hill East,143,Lincoln Square West,Credit card,16.56
01,01,2017,00:21,01,01,2017,00:26,0,0,Late Night,1,1.3,263,Yorkville West,238,Upper West Side North,Credit card,8.75
01,01,2017,00:32,01,01,2017,00:43,0,0,Late Night,1,2.4,238,Upper West Side North,237,Upper East Side South,Credit card,12.8
01,01,2017,00:49,01,01,2017,00:55,0,0,Late Night,1,0.6,141,Lenox Hill West,237,Upper East Side South,Credit card,8.15
01,01,2017,00:32,01,01,2017,00:44,0,0,Late Night,1,1.8,170,Murray Hill,79,East Village,Credit card,12.8
01,01,2017,00:47,01,01,2017,01:22,0,0,Late Night,1,6.8,79,East Village,7,Astoria,Credit card,32.0
01,01,2017,00:14,01,01,2017,00:36,0,0,Late Night,4,3.5,113,Greenwich Village North,141,Lenox Hill West,Credit card,19.3
01,01,2017,00:38,01,01,2017,01:10,0,0,Late Night,2,10.1,140,Lenox Hill East,134,Kew Gardens,Credit card,41.15
01,01,2017,00:51,01,01,2017,01:16,0,0,Late Night,1,3.0,233,UN/Turtle Bay South,48,Clinton East,Cash,17.8
01,01,2017,00:05,01,01,2017,00:20,0,0,Late Night,1,2.6,148,Lower East Side,170,Murray Hill,Cash,13.3
01,01,2017,00:21,01,01,2017,00:33,0,0,Late Night,1,6.2,233,UN/Turtle Bay South,231,TriBeCa/Civic Center,Credit card,23.75
01,01,2017,00:36,01,01,2017,00:49,0,0,Late Night,1,2.2,231,TriBeCa/Civic Center,107,Gramercy,Credit card,14.15
01,01,2017,00:53,01,01,2017,01:11,0,0,Late Night,1,3.3,107,Gramercy,142,Lincoln Square East,Cash,15.8
01,01,2017,00:15,01,01,2017,00:47,0,0,Late Night,3,3.8,141,Lenox Hill West,90,Flatiron,Credit card,26.75
01,01,2017,00:52,01,01,2017,01:05,0,0,Late Night,1,0.9,90,Flatiron,113,Greenwich Village North,Credit card,12.35
01,01,2017,00:55,01,01,2017,01:30,0,0,Late Night,1,3.13,144,Little Italy/NoLiTa,161,Midtown Center,Cash,22.3
01,01,2017,00:25,01,01,2017,00:47,0,0,Late Night,1,3.0,90,Flatiron,141,Lenox Hill West,Cash,16.8
01,01,2017,00:52,01,01,2017,00:59,0,0,Late Night,1,1.2,263,Yorkville West,140,Lenox Hill East,Credit card,9.35
01,01,2017,00:07,01,01,2017,00:11,0,0,Late Night,1,0.6,237,Upper East Side South,237,Upper East Side South,Cash,6.3
01,01,2017,00:36,01,01,2017,00:39,0,0,Late Night,3,0.2,114,Greenwich Village South,114,Greenwich Village South,Credit card,6.35
01,01,2017,00:57,01,01,2017,01:41,0,0,Late Night,3,3.8,249,West Village,233,UN/Turtle Bay South,Credit card,37.3
01,01,2017,00:10,01,01,2017,00:23,0,0,Late Night,1,3.44,262,Yorkville East,42,Central Harlem North,Cash,13.3
01,01,2017,00:26,01,01,2017,00:40,0,0,Late Night,2,4.6,42,Central Harlem North,143,Lincoln Square West,Credit card,18.96
01,01,2017,00:44,01,01,2017,00:50,0,0,Late Night,1,1.26,143,Lincoln Square West,238,Upper West Side North,Credit card,7.8
01,01,2017,00:51,01,01,2017,00:58,0,0,Late Night,2,1.08,238,Upper West Side North,236,Upper East Side North,Credit card,10.38
01,01,2017,00:59,01,01,2017,01:04,0,0,Late Night,2,0.92,236,Upper East Side North,140,Lenox Hill East,Cash,6.8
01,01,2017,00:28,01,01,2017,00:41,0,0,Late Night,3,1.94,148,Lower East Side,158,Meatpacking/West Village West,Credit card,14.16
01,01,2017,00:42,01,01,2017,00:48,0,0,Late Night,3,1.02,158,Meatpacking/West Village West,231,TriBeCa/Civic Center,Cash,7.3
01,01,2017,00:51,01,01,2017,01:03,0,0,Late Night,3,4.11,231,TriBeCa/Civic Center,40,Carroll Gardens,Credit card,23.81
01,01,2017,00:09,01,01,2017,00:20,0,0,Late Night,1,1.8,107,Gramercy,79,East Village,Credit card,12.95
01,01,2017,00:22,01,01,2017,00:43,0,0,Late Night,1,2.3,79,East Village,162,Midtown East,Credit card,19.1
01,01,2017,00:49,01,01,2017,01:06,0,0,Late Night,1,3.1,233,UN/Turtle Bay South,238,Upper West Side North,Cash,14.8
01,01,2017,00:49,01,01,2017,00:54,0,0,Late Night,1,1.01,74,East Harlem North,75,East Harlem South,Cash,7.8
01,01,2017,00:59,01,01,2017,01:05,0,0,Late Night,1,1.34,75,East Harlem South,74,East Harlem North,Credit card,7.8
01,01,2017,00:13,01,01,2017,00:25,0,0,Late Night,1,0.98,113,Greenwich Village North,137,Kips Bay,Credit card,11.62
01,01,2017,00:41,01,01,2017,01:08,0,0,Late Night,1,6.37,263,Yorkville West,244,Washington Heights South,Credit card,28.56
01,01,2017,00:55,01,01,2017,01:04,0,0,Late Night,1,0.83,232,Two Bridges/Seward Park,79,East Village,Credit card,9.36
01,01,2017,00:10,01,01,2017,00:29,0,0,Late Night,4,2.6,239,Upper West Side South,246,West Chelsea/Hudson Yards,Cash,15.3
01,01,2017,00:52,01,01,2017,01:07,0,0,Late Night,2,1.6,246,West Chelsea/Hudson Yards,164,Midtown South,Credit card,14.15
01,01,2017,00:18,01,01,2017,00:52,0,0,Late Night,3,5.02,68,East Chelsea,24,Bloomingdale,Cash,24.8
01,01,2017,00:14,01,01,2017,00:31,0,0,Late Night,1,4.53,234,Union Sq,87,Financial District North,Credit card,17.8
01,01,2017,00:32,01,01,2017,00:44,0,0,Late Night,1,4.88,87,Financial District North,233,UN/Turtle Bay South,Credit card,21.0
01,01,2017,00:28,01,01,2017,00:41,0,0,Late Night,1,5.6,88,Financial District South,162,Midtown East,Cash,19.8
01,01,2017,00:45,01,01,2017,00:45,0,0,Late Night,1,5.6,161,Midtown Center,161,Midtown Center,No charge,3.8
01,01,2017,00:31,01,01,2017,00:36,0,0,Late Night,1,0.77,233,UN/Turtle Bay South,170,Murray Hill,Cash,6.8
01,01,2017,00:41,01,01,2017,00:47,0,0,Late Night,1,1.42,170,Murray Hill,229,Sutton Place/Turtle Bay North,Cash,8.3
01,01,2017,00:59,01,01,2017,01:15,0,0,Late Night,1,2.27,233,UN/Turtle Bay South,4,Alphabet City,Credit card,13.8
01,01,2017,00:37,01,01,2017,00:47,0,0,Late Night,1,1.3,100,Garment District,234,Union Sq,Cash,9.3
01,01,2017,00:48,01,01,2017,00:55,0,0,Late Night,1,0.7,234,Union Sq,164,Midtown South,Cash,7.3
01,01,2017,00:55,01,01,2017,01:12,0,0,Late Night,1,1.2,164,Midtown South,48,Clinton East,Cash,12.3
01,01,2017,00:23,01,01,2017,00:27,0,0,Late Night,3,0.5,79,East Village,113,Greenwich Village North,Credit card,6.95
01,01,2017,00:46,01,01,2017,00:53,0,0,Late Night,4,0.7,113,Greenwich Village North,158,Meatpacking/West Village West,Cash,7.3
01,01,2017,00:58,01,01,2017,01:20,0,0,Late Night,2,1.7,158,Meatpacking/West Village West,100,Garment District,Cash,15.8
01,01,2017,00:04,01,01,2017,00:09,0,0,Late Night,1,0.2,170,Murray Hill,161,Midtown Center,Cash,6.3
01,01,2017,00:33,01,01,2017,00:53,0,0,Late Night,1,2.7,162,Midtown East,142,Lincoln Square East,Credit card,17.0
01,01,2017,00:55,01,01,2017,01:33,0,0,Late Night,3,6.9,142,Lincoln Square East,256,Williamsburg (South Side),Credit card,35.3
01,01,2017,00:16,01,01,2017,00:24,0,0,Late Night,4,1.12,141,Lenox Hill West,43,Central Park,Cash,8.3
01,01,2017,00:24,01,01,2017,00:41,0,0,Late Night,4,2.78,43,Central Park,107,Gramercy,Cash,13.8
01,01,2017,00:56,01,01,2017,01:14,0,0,Late Night,3,2.17,79,East Village,164,Midtown South,Credit card,16.56
01,01,2017,00:46,01,01,2017,00:55,0,0,Late Night,2,1.4,229,Sutton Place/Turtle Bay North,170,Murray Hill,Credit card,11.15
01,01,2017,00:35,01,01,2017,00:55,0,0,Late Night,2,2.66,236,Upper East Side North,233,UN/Turtle Bay South,Credit card,18.36
01,01,2017,00:29,01,01,2017,00:36,0,0,Late Night,1,0.9,42,Central Harlem North,152,Manhattanville,Cash,7.8
01,01,2017,00:47,01,01,2017,01:03,0,0,Late Night,3,2.6,151,Manhattan Valley,140,Lenox Hill East,Cash,13.8
01,01,2017,00:36,01,01,2017,01:10,0,0,Late Night,3,8.15,166,Morningside Heights,79,East Village,Cash,31.3
01,01,2017,00:14,01,01,2017,00:42,0,0,Late Night,1,3.5,234,Union Sq,239,Upper West Side South,Credit card,21.8
01,01,2017,00:47,01,01,2017,00:54,0,0,Late Night,1,1.2,239,Upper West Side South,151,Manhattan Valley,Cash,7.8
01,01,2017,00:31,01,01,2017,00:42,0,0,Late Night,2,1.1,107,Gramercy,186,Penn Station/Madison Sq West,Cash,9.3
01,01,2017,00:43,01,01,2017,01:02,0,0,Late Night,2,1.7,186,Penn Station/Madison Sq West,158,Meatpacking/West Village West,Credit card,16.56
01,01,2017,00:13,01,01,2017,00:16,0,0,Late Night,1,0.7,151,Manhattan Valley,238,Upper West Side North,Cash,5.8
01,01,2017,00:20,01,01,2017,00:27,0,0,Late Night,1,1.7,238,Upper West Side North,41,Central Harlem,Credit card,11.3
01,01,2017,00:31,01,01,2017,01:00,0,0,Late Night,1,7.7,41,Central Harlem,169,Mount Hope,Cash,23.8
01,01,2017,00:22,01,01,2017,00:35,0,0,Late Night,1,3.1,209,Seaport,211,SoHo,Credit card,16.56
01,01,2017,00:38,01,01,2017,00:45,0,0,Late Night,1,1.6,211,SoHo,158,Meatpacking/West Village West,Cash,8.3
01,01,2017,00:46,01,01,2017,00:53,0,0,Late Night,1,1.5,158,Meatpacking/West Village West,186,Penn Station/Madison Sq West,Cash,8.3
01,01,2017,00:22,01,01,2017,00:23,0,0,Late Night,1,0.49,141,Lenox Hill West,141,Lenox Hill West,Cash,4.8
01,01,2017,00:30,01,01,2017,00:34,0,0,Late Night,1,1.1,236,Upper East Side North,75,East Harlem South,Credit card,7.43
01,01,2017,00:38,01,01,2017,00:46,0,0,Late Night,1,1.57,75,East Harlem South,140,Lenox Hill East,Credit card,11.62
01,01,2017,00:58,01,01,2017,01:01,0,0,Late Night,1,0.4,237,Upper East Side South,237,Upper East Side South,Cash,5.3
01,01,2017,00:21,01,01,2017,00:31,0,0,Late Night,1,2.07,163,Midtown North,262,Yorkville East,Credit card,12.36
01,01,2017,00:36,01,01,2017,00:46,0,0,Late Night,1,1.77,236,Upper East Side North,161,Midtown Center,Credit card,13.39
01,01,2017,00:48,01,01,2017,00:58,0,0,Late Night,1,0.37,161,Midtown Center,161,Midtown Center,Credit card,9.68
01,01,2017,00:08,01,01,2017,00:13,0,0,Late Night,1,0.8,263,Yorkville West,236,Upper East Side North,Credit card,7.8
01,01,2017,00:15,01,01,2017,00:30,0,0,Late Night,1,2.8,263,Yorkville West,143,Lincoln Square West,Credit card,17.15
01,01,2017,00:36,01,01,2017,00:54,0,0,Late Night,1,4.0,142,Lincoln Square East,74,East Harlem North,No charge,16.8
01,01,2017,00:59,01,01,2017,01:20,0,0,Late Night,1,4.3,262,Yorkville East,186,Penn Station/Madison Sq West,Credit card,22.55
01,01,2017,00:20,01,01,2017,00:38,0,0,Late Night,3,3.5,237,Upper East Side South,24,Bloomingdale,Cash,15.3
01,01,2017,00:33,01,01,2017,00:55,0,0,Late Night,2,3.5,50,Clinton West,125,Hudson Sq,Cash,17.8
01,01,2017,00:57,01,01,2017,01:22,0,0,Late Night,2,2.4,125,Hudson Sq,170,Murray Hill,Cash,17.8
01,01,2017,00:02,01,01,2017,00:14,0,0,Late Night,1,2.1,158,Meatpacking/West Village West,4,Alphabet City,Cash,11.3
01,01,2017,00:16,01,01,2017,00:23,0,0,Late Night,1,2.2,4,Alphabet City,233,UN/Turtle Bay South,Credit card,12.35
01,01,2017,00:27,01,01,2017,00:34,0,0,Late Night,2,2.0,162,Midtown East,263,Yorkville West,Credit card,10.3
01,01,2017,00:45,01,01,2017,00:54,0,0,Late Night,3,2.9,236,Upper East Side North,170,Murray Hill,Credit card,14.75
01,01,2017,00:22,01,01,2017,00:50,0,0,Late Night,1,4.4,68,East Chelsea,12,Battery Park,Dispute,20.8
01,01,2017,00:55,01,01,2017,01:08,0,0,Late Night,1,1.6,87,Financial District North,79,East Village,Credit card,13.55
01,01,2017,00:29,01,01,2017,00:31,0,0,Late Night,1,0.5,239,Upper West Side South,238,Upper West Side North,Cash,4.8
01,01,2017,00:33,01,01,2017,00:56,0,0,Late Night,1,4.7,238,Upper West Side North,90,Flatiron,Credit card,27.0
01,01,2017,00:58,01,01,2017,01:07,0,0,Late Night,2,0.9,90,Flatiron,113,Greenwich Village North,Credit card,11.4
01,01,2017,00:21,01,01,2017,00:37,0,0,Late Night,1,8.7,229,Sutton Place/Turtle Bay North,127,Inwood,Cash,26.8
01,01,2017,00:50,01,01,2017,00:54,0,0,Late Night,1,0.7,166,Morningside Heights,151,Manhattan Valley,Cash,6.3
01,01,2017,00:56,01,01,2017,01:15,0,0,Late Night,1,3.8,151,Manhattan Valley,48,Clinton East,Credit card,24.3
01,01,2017,00:02,01,01,2017,00:05,0,0,Late Night,1,0.5,79,East Village,107,Gramercy,Cash,5.3
01,01,2017,00:46,01,01,2017,00:57,0,0,Late Night,1,3.3,170,Murray Hill,226,Sunnyside,Cash,18.84
01,01,2017,00:15,01,01,2017,00:30,0,0,Late Night,2,1.8,79,East Village,68,East Chelsea,Credit card,14.3
01,01,2017,00:49,01,01,2017,01:09,0,0,Late Night,1,1.4,68,East Chelsea,234,Union Sq,Credit card,17.15
01,01,2017,00:15,01,01,2017,00:19,0,0,Late Night,1,0.6,113,Greenwich Village North,113,Greenwich Village North,Cash,5.8
01,01,2017,00:26,01,01,2017,00:46,0,0,Late Night,1,2.4,249,West Village,233,UN/Turtle Bay South,Credit card,18.36
01,01,2017,00:51,01,01,2017,01:12,0,0,Late Night,1,3.4,229,Sutton Place/Turtle Bay North,249,West Village,Cash,16.8
01,01,2017,00:10,01,01,2017,00:24,0,0,Late Night,2,3.51,141,Lenox Hill West,166,Morningside Heights,Cash,14.3
01,01,2017,00:26,01,01,2017,00:30,0,0,Late Night,2,0.7,24,Bloomingdale,238,Upper West Side North,Cash,6.3
01,01,2017,00:35,01,01,2017,00:48,0,0,Late Night,3,2.61,239,Upper West Side South,236,Upper East Side North,Credit card,14.3
01,01,2017,00:52,01,01,2017,00:55,0,0,Late Night,3,0.89,263,Yorkville West,140,Lenox Hill East,Cash,6.3
01,01,2017,00:58,01,01,2017,01:40,0,0,Late Night,3,14.15,140,Lenox Hill East,95,Forest Hills,Cash,44.8
01,01,2017,00:22,01,01,2017,00:26,0,0,Late Night,1,0.5,48,Clinton East,143,Lincoln Square West,Cash,5.8
01,01,2017,00:27,01,01,2017,00:45,0,0,Late Night,4,2.2,143,Lincoln Square West,229,Sutton Place/Turtle Bay North,Cash,14.3
01,01,2017,00:14,01,01,2017,00:33,0,0,Late Night,5,5.03,232,Two Bridges/Seward Park,228,Sunset Park West,Credit card,23.76
01,01,2017,00:57,01,01,2017,01:09,0,0,Late Night,5,2.96,232,Two Bridges/Seward Park,37,Bushwick South,Credit card,16.62
01,01,2017,00:14,01,01,2017,00:23,0,0,Late Night,1,1.94,239,Upper West Side South,262,Yorkville East,Credit card,12.25
01,01,2017,00:28,01,01,2017,00:37,0,0,Late Night,1,1.55,263,Yorkville West,238,Upper West Side North,Credit card,11.16
01,01,2017,00:40,01,01,2017,01:03,0,0,Late Night,1,7.15,238,Upper West Side North,79,East Village,Credit card,29.76
01,01,2017,00:34,01,01,2017,00:44,0,0,Late Night,2,0.82,50,Clinton West,246,West Chelsea/Hudson Yards,Credit card,11.62
01,01,2017,00:50,01,01,2017,01:08,0,0,Late Night,3,2.93,50,Clinton West,140,Lenox Hill East,Credit card,17.76
01,01,2017,00:17,01,01,2017,00:22,0,0,Late Night,1,0.7,236,Upper East Side North,141,Lenox Hill West,Cash,6.8
01,01,2017,00:25,01,01,2017,00:31,0,0,Late Night,1,1.3,141,Lenox Hill West,236,Upper East Side North,Credit card,9.75
01,01,2017,00:34,01,01,2017,00:38,0,0,Late Night,1,0.8,236,Upper East Side North,236,Upper East Side North,Cash,6.3
01,01,2017,00:44,01,01,2017,00:46,0,0,Late Night,1,0.6,263,Yorkville West,75,East Harlem South,Cash,5.3
01,01,2017,00:48,01,01,2017,00:52,0,0,Late Night,1,1.0,75,East Harlem South,236,Upper East Side North,Cash,6.3
01,01,2017,00:57,01,01,2017,01:29,0,0,Late Night,4,6.7,263,Yorkville West,232,Two Bridges/Seward Park,Cash,26.3
01,01,2017,00:18,01,01,2017,00:41,0,0,Late Night,1,4.0,113,Greenwich Village North,162,Midtown East,Credit card,21.8
01,01,2017,00:43,01,01,2017,00:56,0,0,Late Night,1,5.2,237,Upper East Side South,129,Jackson Heights,Cash,17.8
01,01,2017,00:36,01,01,2017,00:46,0,0,Late Night,1,1.21,211,SoHo,234,Union Sq,Credit card,10.23
01,01,2017,00:47,01,01,2017,01:23,0,0,Late Night,1,7.32,234,Union Sq,80,East Williamsburg,Credit card,32.0
01,01,2017,00:14,01,01,2017,00:44,0,0,Late Night,6,5.86,142,Lincoln Square East,261,World Trade Center,Credit card,31.0
01,01,2017,00:56,01,01,2017,01:27,0,0,Late Night,6,4.56,231,TriBeCa/Civic Center,141,Lenox Hill West,Credit card,24.3
01,01,2017,00:56,01,01,2017,01:31,0,0,Late Night,3,3.7,90,Flatiron,140,Lenox Hill East,Credit card,25.3
01,01,2017,00:35,01,01,2017,01:01,0,0,Late Night,1,2.7,162,Midtown East,90,Flatiron,Credit card,21.3
01,01,2017,00:30,01,01,2017,00:53,0,0,Late Night,1,2.7,90,Flatiron,162,Midtown East,Credit card,19.56
01,01,2017,00:54,01,01,2017,01:20,0,0,Late Night,1,9.0,162,Midtown East,243,Washington Heights North,Credit card,35.76
01,01,2017,00:10,01,01,2017,00:19,0,0,Late Night,2,1.3,79,East Village,137,Kips Bay,Credit card,12.05
01,01,2017,00:29,01,01,2017,00:35,0,0,Late Night,1,0.8,107,Gramercy,137,Kips Bay,Cash,7.3
01,01,2017,00:37,01,01,2017,01:03,0,0,Late Night,1,3.1,170,Murray Hill,143,Lincoln Square West,Credit card,23.15
01,01,2017,00:19,01,01,2017,00:34,0,0,Late Night,2,2.5,79,East Village,88,Financial District South,Cash,13.3
01,01,2017,00:36,01,01,2017,00:48,0,0,Late Night,2,2.9,88,Financial District South,90,Flatiron,Cash,12.3
01,01,2017,00:44,01,01,2017,00:57,0,0,Late Night,1,7.56,162,Midtown East,196,Rego Park,Cash,28.84
01,01,2017,00:03,01,01,2017,00:19,0,0,Late Night,2,6.75,162,Midtown East,65,Downtown Brooklyn/MetroTech,Credit card,27.96
01,01,2017,00:28,01,01,2017,00:42,0,0,Late Night,2,5.53,231,TriBeCa/Civic Center,229,Sutton Place/Turtle Bay North,Cash,19.3
01,01,2017,00:44,01,01,2017,00:47,0,0,Late Night,2,0.38,162,Midtown East,162,Midtown East,Cash,5.3
01,01,2017,00:51,01,01,2017,01:14,0,0,Late Night,1,2.8,233,UN/Turtle Bay South,249,West Village,Credit card,19.0
01,01,2017,00:15,01,01,2017,00:19,0,0,Late Night,1,0.54,79,East Village,79,East Village,Cash,5.8
01,01,2017,00:23,01,01,2017,00:36,0,0,Late Night,1,1.4,79,East Village,224,Stuy Town/Peter Cooper Village,Credit card,11.88
01,01,2017,00:41,01,01,2017,00:46,0,0,Late Night,1,0.71,107,Gramercy,137,Kips Bay,Credit card,7.3
01,01,2017,00:49,01,01,2017,01:14,0,0,Late Night,1,8.2,137,Kips Bay,42,Central Harlem North,Credit card,31.4
01,01,2017,00:23,01,01,2017,00:45,0,0,Late Night,1,4.24,113,Greenwich Village North,140,Lenox Hill East,Credit card,22.56
01,01,2017,00:48,01,01,2017,01:01,0,0,Late Night,1,2.84,262,Yorkville East,24,Bloomingdale,Credit card,14.6
01,01,2017,00:29,01,01,2017,00:52,0,0,Late Night,1,3.3,246,West Chelsea/Hudson Yards,148,Lower East Side,Credit card,21.35
01,01,2017,00:19,01,01,2017,00:30,0,0,Late Night,1,1.41,107,Gramercy,114,Greenwich Village South,Cash,9.8
01,01,2017,00:32,01,01,2017,01:08,0,0,Late Night,1,6.92,114,Greenwich Village South,37,Bushwick South,Credit card,34.56
01,01,2017,00:01,01,01,2017,00:17,0,0,Late Night,1,3.7,50,Clinton West,79,East Village,Credit card,18.35
01,01,2017,00:21,01,01,2017,00:25,0,0,Late Night,1,0.9,4,Alphabet City,114,Greenwich Village South,Credit card,6.3
01,01,2017,00:35,01,01,2017,01:12,0,0,Late Night,1,6.8,249,West Village,7,Astoria,Cash,29.8
01,01,2017,00:51,01,01,2017,00:56,0,0,Late Night,2,1.2,239,Upper West Side South,166,Morningside Heights,Credit card,9.35
01,01,2017,00:20,01,01,2017,00:32,0,0,Late Night,1,5.47,261,World Trade Center,170,Murray Hill,Cash,18.3
01,01,2017,00:36,01,01,2017,00:45,0,0,Late Night,1,1.23,137,Kips Bay,164,Midtown South,Credit card,8.8
01,01,2017,00:24,01,01,2017,00:37,0,0,Late Night,2,3.4,237,Upper East Side South,145,Long Island City/Hunters Point,Credit card,15.3
01,01,2017,00:09,01,01,2017,00:35,0,0,Late Night,1,4.95,114,Greenwich Village South,238,Upper West Side North,Cash,20.8
01,01,2017,00:36,01,01,2017,00:48,0,0,Late Night,1,2.4,238,Upper West Side North,41,Central Harlem,Credit card,12.96
01,01,2017,00:58,01,01,2017,01:07,0,0,Late Night,1,1.9,151,Manhattan Valley,75,East Harlem South,Cash,9.8
01,01,2017,00:23,01,01,2017,00:25,0,0,Late Night,1,0.75,263,Yorkville West,262,Yorkville East,Cash,5.8
01,01,2017,00:45,01,01,2017,00:55,0,0,Late Night,2,2.06,161,Midtown Center,262,Yorkville East,Credit card,12.0
01,01,2017,00:19,01,01,2017,00:33,0,0,Late Night,1,1.2,161,Midtown Center,164,Midtown South,Credit card,13.8
01,01,2017,00:46,01,01,2017,00:53,0,0,Late Night,2,0.6,234,Union Sq,170,Murray Hill,Credit card,8.75
01,01,2017,00:58,01,01,2017,01:19,0,0,Late Night,2,2.9,170,Murray Hill,142,Lincoln Square East,Credit card,19.55
01,01,2017,00:29,01,01,2017,00:45,0,0,Late Night,1,5.6,141,Lenox Hill West,129,Jackson Heights,Cash,19.3
01,01,2017,00:39,01,01,2017,00:54,0,0,Late Night,1,2.55,24,Bloomingdale,75,East Harlem South,Credit card,15.96
01,01,2017,00:56,01,01,2017,01:10,0,0,Late Night,1,2.26,75,East Harlem South,24,Bloomingdale,Cash,12.3
01,01,2017,00:20,01,01,2017,00:41,0,0,Late Night,4,1.7,107,Gramercy,100,Garment District,Cash,15.3
01,01,2017,00:11,01,01,2017,00:16,0,0,Late Night,1,1.3,239,Upper West Side South,24,Bloomingdale,Cash,6.8
01,01,2017,00:19,01,01,2017,00:35,0,0,Late Night,1,1.8,158,Meatpacking/West Village West,144,Little Italy/NoLiTa,Cash,12.8
01,01,2017,00:42,01,01,2017,01:06,0,0,Late Night,2,2.1,100,Garment District,237,Upper East Side South,Credit card,19.32
01,01,2017,00:36,01,01,2017,00:58,0,0,Late Night,1,9.3,236,Upper East Side North,13,Battery Park City,Credit card,33.3
01,01,2017,00:15,01,01,2017,00:18,0,0,Late Night,1,1.0,237,Upper East Side South,236,Upper East Side North,Credit card,7.55
01,01,2017,00:26,01,01,2017,00:32,0,0,Late Night,1,1.6,237,Upper East Side South,229,Sutton Place/Turtle Bay North,Credit card,9.8
01,01,2017,00:34,01,01,2017,00:51,0,0,Late Night,2,4.9,229,Sutton Place/Turtle Bay North,83,Elmhurst/Maspeth,Credit card,21.95
01,01,2017,00:32,01,01,2017,00:35,0,0,Late Night,1,0.6,224,Stuy Town/Peter Cooper Village,79,East Village,Cash,5.3
01,01,2017,00:37,01,01,2017,01:14,0,0,Late Night,1,5.4,79,East Village,239,Upper West Side South,Credit card,25.8
01,01,2017,00:08,01,01,2017,00:16,0,0,Late Night,2,1.1,79,East Village,107,Gramercy,Credit card,9.96
01,01,2017,00:52,01,01,2017,01:02,0,0,Late Night,2,1.59,170,Murray Hill,229,Sutton Place/Turtle Bay North,Credit card,11.76
01,01,2017,00:14,01,01,2017,00:36,0,0,Late Night,1,1.88,158,Meatpacking/West Village West,164,Midtown South,Cash,15.3
01,01,2017,00:41,01,01,2017,01:03,0,0,Late Night,1,2.31,234,Union Sq,237,Upper East Side South,Cash,16.3
01,01,2017,00:23,01,01,2017,00:32,0,0,Late Night,1,1.99,161,Midtown Center,140,Lenox Hill East,Credit card,13.39
01,01,2017,00:45,01,01,2017,01:01,0,0,Late Night,1,1.42,237,Upper East Side South,170,Murray Hill,Cash,12.3
01,01,2017,00:39,01,01,2017,00:45,0,0,Late Night,1,1.1,90,Flatiron,137,Kips Bay,Cash,7.8
01,01,2017,00:51,01,01,2017,01:02,0,0,Late Night,1,3.4,170,Murray Hill,75,East Harlem South,Cash,13.3
01,01,2017,00:05,01,01,2017,00:27,0,0,Late Night,1,3.3,231,TriBeCa/Civic Center,234,Union Sq,Credit card,20.3
01,01,2017,00:29,01,01,2017,00:41,0,0,Late Night,1,2.4,234,Union Sq,231,TriBeCa/Civic Center,Credit card,12.8
01,01,2017,00:43,01,01,2017,01:23,0,0,Late Night,1,10.3,231,TriBeCa/Civic Center,244,Washington Heights South,Credit card,37.8
01,01,2017,00:16,01,01,2017,00:21,0,0,Late Night,5,0.87,107,Gramercy,234,Union Sq,Cash,6.8
01,01,2017,00:26,01,01,2017,00:38,0,0,Late Night,5,2.95,113,Greenwich Village North,65,Downtown Brooklyn/MetroTech,Credit card,15.96
01,01,2017,00:44,01,01,2017,01:10,0,0,Late Night,4,4.08,231,TriBeCa/Civic Center,246,West Chelsea/Hudson Yards,Cash,19.8
01,01,2017,00:54,01,01,2017,01:09,0,0,Late Night,1,2.91,237,Upper East Side South,107,Gramercy,Credit card,18.8
01,01,2017,00:22,01,01,2017,00:35,0,0,Late Night,1,2.39,142,Lincoln Square East,263,Yorkville West,Credit card,15.36
01,01,2017,00:39,01,01,2017,01:00,0,0,Late Night,1,4.3,263,Yorkville West,90,Flatiron,Credit card,23.14
01,01,2017,00:12,01,01,2017,00:27,0,0,Late Night,1,1.72,237,Upper East Side South,143,Lincoln Square West,Cash,12.3
01,01,2017,00:29,01,01,2017,00:48,0,0,Late Night,1,2.01,143,Lincoln Square West,141,Lenox Hill West,Credit card,17.16
01,01,2017,00:50,01,01,2017,00:56,0,0,Late Night,1,0.68,141,Lenox Hill West,237,Upper East Side South,Credit card,8.16
